0.708695390183673,0.448103674310569,-13.4327809956209,0.932959950716332,0.551022597871104,1.80863760583156
0.120118710687026,0.522161962771019,-12.836781039487,0.566047273986805,0.708556500329085,1.88573028292941
-0.459638884311884,0.456450020569554,-11.6027048518394,0.400682400609154,0.855253980955285,1.97252888946239
-0.854560889611595,0.305269960045918,-9.84862447360961,0.59213177878736,0.968146354682882,2.05377945187442
-1.17564937689499,0.252383420433103,-7.93162105048094,1.16351753852874,0.959230355038634,2.15028106224461
-1.72802489594114,0.29272566563697,-6.08357053167521,1.96488599861311,0.863704945058594,2.24955812506533
-2.49579958744089,0.173629782517846,-4.59691736434547,2.82384416862693,0.671304314975346,2.33557465014803
-2.9987074413328,-0.273364437574097,-3.20082490844021,3.67439395530109,0.443927296882736,2.37491242228723
-3.11022264333034,-0.855865406487004,-1.4075720532142,4.5101419107918,0.293977321293672,2.39544581399485
-2.94845499085948,-1.4678394981557,0.541928759335584,5.27204810561452,0.206262284867457,2.40869166756726
-2.39705357512176,-2.23673656616782,2.45036979529808,5.88369485232541,0.184375591426466,2.35771999326282
-1.51823114961307,-3.13208554321494,3.99111373080747,6.31968930606914,0.194510595018485,2.20257104082513
-0.411692791328969,-4.10051102343088,4.84484108250175,6.64004764534637,0.267670999290622,1.99998761500369
0.618054736222773,-4.97013932679778,4.99565846752978,6.96215598148482,0.49323461795576,1.79189107694342
1.55019069383009,-5.94563965750106,4.80484610617919,7.36770140047063,0.875008464720025,1.59137479519566
2.02035068455332,-7.22807730558558,4.52580196506146,7.87535252250188,1.32615763319144,1.40395925904252
2.05439387840844,-8.59388889651227,4.22172440642975,8.45702389750874,1.78407202586417,1.24647731046221
2.27099555787083,-9.79100685259694,3.60089825262526,9.04392012854121,2.01631933990353,1.14738558062431
2.76182422786784,-11.0837537778713,2.47294814350533,9.48219775019883,1.64185115223897,1.04489340997415
3.33983790931845,-12.6241688858757,1.47268174254037,9.54064898272081,1.04351345460277,0.833622792644315
4.18998921900879,-14.4354307216884,1.21349305882924,9.12540830095666,0.541637545358055,0.425569100123588
5.39317731195057,-16.1930715226922,1.42764303272024,8.41671906584037,-0.0346141931096307,-0.134606680571952
6.67063372601779,-18.1101865702048,1.35203427548193,7.67504659991408,-0.531232157338445,-0.713475697364566
7.4485942913075,-20.313800301815,0.252325585800947,7.01643246159958,-0.824433029366996,-1.13692615187274
7.9203260502415,-23.0415913900101,-2.25387724460683,6.29151372056902,-0.910238848022222,-1.36088370833462
7.92886253650909,-24.9771859032401,-7.18573239498149,5.34855961982836,-0.818040324129834,-1.49363550604686
6.95863408812198,-24.4623594725768,-13.1500345672861,4.26805521802226,-0.478697009768916,-1.57459829139225
6.43194325236612,-23.3826558666202,-17.2308041840037,3.15924964389595,-0.125873152570813,-1.62258914134233
7.2590326215957,-22.3173030099111,-20.6021467927587,2.1483774437004,0.170152880029213,-1.72420598075632
8.24426377868612,-20.3787897096108,-22.9434995530875,1.29319932276243,0.482584773980515,-1.83233506726955
8.20844020036487,-18.337940183324,-23.4301904689767,0.532675843292916,0.710140851586358,-1.89377702207923
7.75173455557154,-17.1012718868724,-23.4855448002404,-0.19602678324511,0.77898058273305,-1.9475347962156
7.93408465999136,-16.3976065712052,-24.3987677650427,-0.936581676949146,0.633746428481271,-1.97564154921304
8.30601856994263,-15.440812266155,-24.9459543705278,-1.72136186251466,0.320980833361454,-2.00523428835205
8.74481681295094,-14.1503731300435,-25.594698438758,-2.52864135252377,-0.0127876564768615,-2.03213943974705
9.32583059532617,-12.8575710507822,-26.5717007132091,-3.26606921428779,-0.191651071866494,-2.03653380564347
9.19306848244203,-11.5984604837354,-26.9349462642305,-3.90797179621246,-0.225470864942339,-2.03082803066224
8.45643316042744,-10.8853691039653,-26.9755096613422,-4.44868694531302,-0.169919615711145,-2.05566451397359
7.5884309674186,-10.6058627842827,-27.2922485956632,-4.84942998580562,-0.0530593324749844,-2.11678031202508
6.87118246058583,-10.3250503776509,-26.920064767068,-5.13046037086787,0.128745865549424,-2.17007202760161
