-792,257,-397,9633.91500552566,-5068.42599470291,-14906.9486005086
-826,195,-485,10606.0615440386,-5123.65079030209,-12440.9025464516
-860,103,-629,9301.2381823832,-5556.93688796597,-9869.3723522875
-902,-1,-856,11150.8133264918,-5027.75010536794,-8486.54509362688
-934,-83,-1083,9299.57923024934,-3095.18010823527,-7597.31224722306
-939,-106,-1242,6791.01053308087,-231.845272225262,-4654.09994492784
-884,-60,-1254,2314.29598743489,2404.9567228009,-3201.15655504478
-545,-99,-1117,-62.2906973703275,4404.86513564036,1973.85064270243
98,-194,-895,-1529.80218794658,3346.7510226849,2234.41046562234
597,-201,-697,-1376.64810039016,-1596.43096964187,-815.451033006834
1033,-137,-656,5131.94908842891,-6356.26286798637,-6077.85164957204
1187,286,-993,10820.5762471647,-9273.39273315843,-12647.5316515361
1023,917,-1475,11603.2155585674,-10693.8024705429,-19790.3540242733
835,1817,-1773,10494.9968225165,-12341.2887050572,-18851.9041799646
643,2677,-1998,11402.3131346265,-11608.1250927247,-16160.7318180186
547,3325,-2296,12683.2094129878,-9950.41503367138,-12337.6699403641
535,3610,-2545,11404.2287993127,-7895.91266876961,-8762.01435213092
578,3985,-2826,11853.3953690818,-6234.6969358877,-6864.41370803268
709,4754,-3150,12119.1910759252,-4932.65413915366,-5344.50963087125
901,5643,-3483,12295.7864231967,-5011.91297361839,-3263.48384279112
1071,6373,-3926,14888.3011891832,-3798.08621736006,-3403.51143967567
1414,7233,-4485,13587.9425542452,-2990.45143240169,-1797.86130226964
1888,8328,-5025,12313.4850175328,-4000.75210532504,613.974664563424
2386,8775,-5596,12578.4668408776,-4996.53698988364,1322.6890534987
2774,8833,-5977,12208.5865950698,-3909.08572642145,2001.14646705459
3098,8268,-6174,13157.2541769937,-4979.36129637052,1189.62938990188
3302,8094,-6397,14583.0296150461,-6256.05940002708,1407.55252103713
3629,8273,-6571,16443.3847724148,-6729.4858115973,1784.69653825462
4190,9122,-6822,15324.4952311361,-7749.00824166891,2261.04091202315
4715,9660,-6840,14763.177863401,-9259.79906743686,1938.84835687019
5037,9503,-6922,14942.4652989435,-8997.07536658868,949.609123178073
5379,9305,-6762,13451.6324321743,-8449.57395216358,787.795782658941
5580,8391,-6379,12568.055821781,-8204.14562562742,373.159018723087
5912,7891,-6095,10342.7694625196,-7271.38289038664,1704.29835254249
5992,7155,-5455,9935.73900115398,-6988.68141048132,3473.09008145008
5838,5903,-5003,6582.75550397458,-5352.51615941404,5064.0608274983
5819,4414,-4537,4276.07337951965,-3893.93494450131,7428.6022026016
5687,3032,-4033,1788.09742559429,-4517.79854009327,9700.00454861258
5614,1996,-3531,-1229.2549397113,-3987.53134091092,11223.0290748178
5383,568,-3000,-3229.99331428977,-4633.84074223228,9489.90810856408
5159,-825,-2687,-4038.08537571251,-1849.32651166733,10952.652381125
5102,-1581,-2461,-7264.13664955923,-1535.47736810511,12823.1482621335
5294,-1596,-2117,-7344.4865860932,1464.33410221811,13881.3007374337
5550,-1913,-1603,-7974.89089574717,6011.12995049516,10334.6686351082
5763,-2413,-1132,-6260.3242666337,5920.23970611839,7675.72965010152
5968,-2900,-819,-1888.91607127221,3158.79922713846,-209.721673757431
6219,-2971,-597,1078.06739029744,-2081.60798953888,-4502.52758317206
6531,-2585,-462,5402.78280286067,-7268.64193093036,-9641.31921093769
-2888,-1019,3356,9139.55245447216,-6361.57032843681,-19888.0585928323
-3224,-1055,3791,10700.3219986303,-10457.9995747393,-23482.3103288015
-3877,-1486,4277,6957.01854499498,-10098.9242996913,-20980.305900751
-4698,-2348,4731,4248.66177627774,-8530.20934704525,-15406.4013221131
-5390,-3492,5113,2019.16326955882,-4688.04392608613,-9040.80582745267
-5886,-4486,5552,-2983.67151179816,-1444.58282421044,-3825.64754641299
-6146,-5743,6931,-4026.25711778581,1664.54578601613,4434.97836221915
-5740,-6143,7479,-6076.91651838205,2186.6255065124,7988.85119513104
-5203,-6608,7980,-6092.41927915702,3040.62172174565,9311.69498850569
-4512,-6814,8529,-7110.38423342161,2239.91684164665,10313.4147320858
-3796,-7081,9062,-5147.11844394315,2267.40860587304,9196.55767310676
-3100,-7162,9379,-1565.52100691295,1560.65671260233,7167.15212541326
-2383,-6943,9503,-234.937083317577,-1574.74822042081,6039.64920159114
-1596,-6644,9453,3278.78110306833,-3717.59697808375,3580.1187657521
-800,-5997,9277,5748.57113656204,-5611.58422378905,893.650354508355
-62,-5128,8998,7619.11014991197,-7871.55462319419,-858.200931149002
573,-4329,8517,9926.96935788324,-10087.9237610825,-2662.0008526359
1002,-3953,7787,13434.0014734457,-10384.9471106416,-5151.08333023665
1157,-4062,7075,13469.9756869473,-10637.2303466474,-6930.2487553084
1113,-5000,6392,12204.5248761586,-10242.1894788588,-8240.67157572107
971,-5931,5748,12808.2942357353,-9116.64841876005,-10434.9485481449
898,-6243,5404,10207.3944993826,-9563.47411996955,-10052.1999302757
1045,-6079,5143,11071.5995113185,-9692.12582444807,-9893.37255346761
1481,-5368,4827,9523.79829458061,-9385.30308258919,-8722.32982694524
2013,-4700,4442,8169.4107561535,-8997.39456351975,-7112.9530814062
2419,-4194,3862,8041.50268458421,-9584.80901058584,-7127.9076925836
2525,-3840,3118,8631.89542859057,-10060.0939750503,-7654.9732645274
