-851.429728412069,261.045613916102,-443.960890224467,8310.83760979454,-5055.98288151943,-15582.4909472206
-888.934916032003,133.650233570045,-515.872133377727,9199.74232128948,-5109.47829118662,-12940.9931741234
-915.324560838222,-37.4689128389904,-628.977093018862,7709.73496727859,-5539.11202995015,-10389.4814740887
-967.975310562879,-243.693606206956,-803.317331511018,9610.70154274163,-5103.36453081836,-9214.2739631922
-1031.32658200211,-439.913457699591,-979.025330594435,7583.92926692695,-3123.96558553103,-8386.99104398841
-1085.99786481888,-569.867814793669,-1126.47669743016,5231.17614318956,-377.108303978076,-5648.32998739444
-1072.05296663743,-641.340442748924,-1124.03919184773,712.087971171718,2155.81705372017,-4221.52415052963
-756.729704928303,-750.343309952206,-998.97842582813,-1820.46481523554,4168.82661807264,811.917823417618
-135.110042700544,-868.229758825651,-733.086905486171,-3780.59495432803,3036.14661059366,626.925148481334
259.36734121149,-1047.78718414402,-478.15125271855,-3756.48169369902,-2095.68144370539,-3292.0289427649
500.458276724818,-1314.57777814503,-470.674351096798,2608.31958131751,-7283.11074894757,-9582.61589386208
478.22958939859,-1188.89891220711,-756.724041753996,7467.52430750244,-10433.2499525208,-16994.697010518
49.8555885467113,-807.082214109837,-1006.48270203365,7172.85032480368,-12153.4788135566,-25455.389658892
-618.261008813238,-361.811505767496,-1081.46393937647,5957.99898828114,-13800.1058287358,-26615.5899355025
-1447.4324027002,130.09735208898,-1140.06991467208,6722.7845014368,-12641.9156772015,-24517.9463250309
-2151.61326219902,537.890373097943,-1220.47730492999,7035.90442705406,-11160.841913113,-20354.0037549093
-2643.8549698579,588.098170787266,-1298.56819541394,5348.9553237671,-9257.81962131058,-15920.5596608316
-3040.40987094814,516.87205188335,-1319.51990242774,5020.58110446634,-7337.83301474766,-13650.9357192984
-3407.47146006222,381.547157056898,-1412.07570694618,4903.54981537311,-5761.83228233847,-12064.0226772982
-3651.9941952654,457.52861176691,-1507.91342188075,4142.93098379623,-5581.90824013256,-10142.1252087575
-3865.87785784392,468.085414944442,-1507.67198135365,4678.36777356992,-4875.70272599213,-12112.4716733745
-4272.76591128566,125.801717666723,-1512.12365950231,2342.30244454791,-4700.68696253679,-13747.0759373772
-4778.42553186578,195.225645856732,-1458.20745941344,618.47204328764,-6023.20108522849,-13668.2150279797
-5318.68531549627,358.435844058104,-1424.91325176227,944.822099731213,-7342.25594557323,-13511.7839313348
-6077.59827402347,843.335522204118,-1462.52794525722,1996.56124814031,-5880.40014761976,-11752.4418666362
-6716.32311425915,1087.51241058646,-1601.5413873515,3181.89846843303,-7261.87483948689,-11183.5980969835
-7249.76400898939,1328.14303071468,-1731.73366335508,4212.01379545818,-8532.87004197152,-8831.06624618901
-7590.22587715709,1580.91473270386,-1845.36144001661,5793.68111533717,-8939.45266011377,-6808.66719362524
-7516.83052140132,1710.43616632789,-2029.44120736869,4665.4690843243,-8637.48621125553,-4956.16184642349
-7194.90538098754,1764.54475845092,-2141.55792398403,4377.06979238976,-8614.5654684964,-3989.29098330126
-6790.42896540191,1704.28068775989,-2201.39584502956,5089.60828102817,-8046.92143261674,-4008.77433174047
-6427.13984688416,1524.41750934347,-2283.83297246542,5583.02240800193,-6945.31902265645,-4133.3036950981
-6189.23298734639,1164.8342508518,-2291.30153134676,5303.60521177979,-6609.00772293291,-4774.2447540192
-6130.37027852236,738.593083338601,-2182.47006144683,4954.010550356,-5855.2375323531,-4315.60022246743
-6242.74298297312,437.501097048376,-2047.71210502491,5133.64170490639,-4013.47738815759,-2409.48297816061
-6307.43920517213,252.88588075584,-1966.49171722102,2861.10754908658,-3271.29919131075,1041.09394745358
-6287.88082640272,132.268208913183,-1963.19108338105,2567.11611975172,-1988.20682653622,4563.5302340156
-6069.24777390842,1.28457265906104,-2056.45358937023,514.353839290329,-1324.4503945345,8520.77448800677
-5670.14331204952,30.1202973674241,-2110.71335952725,-2444.07486003493,-170.667826906052,12327.6140246656
-5285.24988244138,107.295427011917,-2068.33260460283,-4682.81661561926,110.078532863341,13095.9838867065
-4915.50483411439,187.997497064209,-2028.48764634189,-6435.83481948122,3786.49292686043,15973.7294865919
-4589.6587834155,202.256334695273,-1931.32727283341,-9873.35127457421,5539.71047052789,18579.8985786228
-4107.53885921714,424.668052662084,-1700.30473265201,-10674.0177256628,10011.4934797469,20956.7287440437
-3537.6158145657,502.213415358788,-1257.33948021184,-11359.1672307941,15085.3849228586,19867.7155331943
-2795.38885570571,673.156377267632,-764.043264492674,-10182.2428556323,14856.3309962196,19474.8353741901
-1956.37029116505,696.113873114817,-238.459295490484,-7135.80800370967,12512.4827488216,13932.4683259328
-1098.84509751702,611.8084027309,279.902895232702,-4151.40977466453,7431.84928411821,11407.7174650238
-95.9508611706284,582.356757242404,784.749569794326,-428.367005770433,2260.29534773423,8611.57253051579
782.596713035662,631.275797541693,1066.36204771309,5959.99784272088,-1886.69802711958,1840.27205528103
1442.20661853737,735.95969861235,1311.56654139335,7891.01012774768,-5556.23251902924,-2229.16686764092
1863.35298628936,836.085537973964,1584.30852254968,4078.40556059487,-5058.26247187075,-603.993255747211
2175.59401632934,932.501023286902,1871.03814234257,1006.68237506967,-3003.79236372422,3671.59280488487
2674.9522002199,960.904282332383,2092.39215944572,-2059.98996637398,1315.60737035556,8826.38990141605
3146.77541190327,970.026854808134,2323.93044053921,-7664.09442524994,4324.9723107885,11962.8973396722
3546.71498290917,841.951100367791,2580.9746250486,-8706.51096911406,7570.88511656122,14492.791247414
3951.5377781449,658.859635707938,2808.47994671186,-10289.7981037694,7847.30154052891,16083.8817714139
4292.44637858064,470.252386874876,3020.81974665505,-10198.3172296605,8232.6820474986,16312.954060178
4692.73000039317,319.02395511515,3217.88683127198,-10817.4045144849,6891.5727818098,16364.1116537042
5172.53119073305,210.638780975925,3385.56158241721,-9038.59762630277,6769.36169533082,14467.2062684193
5610.22557728345,238.077910883289,3526.23747053341,-6067.86287581848,5759.1177918953,11761.8803268041
5952.39506910008,349.445248113939,3606.56321063384,-4731.41775323545,2933.61685289934,9232.49519931357
6199.21780310986,394.666953737976,3668.11486760952,-1675.88113121348,591.018897897322,5518.11117430767
6358.92553483476,374.907865977129,3592.17240084128,1111.36080867482,-2149.46153625493,1449.9690952492
6420.65135622796,381.636917689224,3453.51751484027,2778.27696768017,-4237.7475785322,-1695.50552256336
6449.37702028555,384.499893068049,3387.55781508033,3799.98498978195,-6760.28199362746,-3634.81602092457
6452.23551640024,388.918279063633,3332.46720958105,6497.91120380781,-7952.03940043681,-5412.51853013379
6503.20510069415,279.497722662471,3200.12529585103,7423.38456948984,-9235.97335766379,-6553.89559847846
6615.32310727017,-48.4037351866934,3008.50578085634,6861.3843188736,-9389.16157515087,-7716.92875039688
6581.4511637177,-487.166409413634,2753.14548048227,8018.17973226869,-9086.36258767308,-10271.3755626139
6424.72020716759,-880.678555524813,2499.1331998444,6396.19052497656,-10160.8292310278,-11327.5593093098
6187.72245022179,-1042.05733285071,2266.38998892931,7483.50078781112,-10427.0361871375,-12201.3795888635
5941.47386677445,-1068.88972957105,1881.62798995894,7111.93796624133,-10784.1861421511,-11836.5173164936
5628.34622275464,-1109.28590961476,1313.37827868224,7288.07293299229,-10558.5774827269,-11477.4517591413
5226.77869697253,-1293.06466290221,732.655413164513,6119.88562736365,-10291.8882844166,-11777.7735940993
4937.41920219457,-1426.82509993239,428.795469175621,3979.64736640278,-10655.7337248738,-11818.5421020192
4526.0227529657,-1445.64691139411,407.044781175295,2930.47608170181,-9849.58499422861,-12001.2681787511
3916.45252391412,-1380.07184023507,304.282819296884,3091.58820616201,-8838.00596737638,-13660.5169705102
3228.42842688521,-1246.03301399255,159.721774436052,3210.61806624208,-7212.60490746614,-14420.4760598925
2548.38849112531,-1177.41737142654,-18.3444213239211,2229.66910932667,-6149.36391719829,-12408.7453347968
2139.73001345129,-1123.37110311283,-96.3440763011301,2365.35925131486,-4067.14965057015,-10106.4221316353
2095.7281531901,-1476.81425508315,-213.144475731232,2398.36723566865,-2381.92776365229,-11932.4787418778
2105.93554741428,-1618.79085348132,-121.126426428072,1188.66090377237,-3275.02128081009,-14840.9957494281
2004.48972604183,-1451.91084587453,65.0962966254235,1606.8740042812,-7644.52566662931,-16096.6990673577
1771.32823991857,-1012.89320528988,158.913781844344,3443.66552459218,-9213.95174000056,-17859.3447069613
1459.31691714599,-622.774190300239,221.476068648469,6891.00452419564,-8332.43189351536,-18801.3386507519
987.186979689559,-481.16819834979,110.269692198971,10155.486741986,-9033.75381385198,-20150.0925561861
559.445879801157,-433.668049657021,-59.3907188550156,9674.21609278057,-10206.3225928367,-17898.2303159194
253.567884052431,-353.290621042485,-208.911178710751,10723.9780199002,-8628.50879267712,-16380.4855184453
48.3600973159017,-360.599598598167,-369.738193698575,10423.6191346504,-8905.28413173517,-13953.8610484081
-131.149845127089,-204.438191057825,-538.153791356738,8417.95807178978,-7528.03548383513,-12956.7353890709
-238.214662726172,-13.4780150951825,-687.507352614512,6352.43291910936,-5387.64821289279,-10627.2961816568
-332.27173366875,142.779902839892,-740.360931530806,3053.25354254116,-4154.02935345735,-8310.98111427152
-417.368368336526,281.835171429975,-686.607025104188,1137.24230831107,-4602.88158322897,-6508.28541279209
-483.484632804942,279.527259665262,-610.286530855356,369.915183185008,-2924.6761039059,-5008.00315942281
-538.01181624736,272.341138651168,-532.86836759473,492.781697403747,-752.073272286817,-3407.19867106534
-571.684701403064,254.675342744158,-493.11421248698,-55.8868583532612,-322.12169047889,-2216.93578012174
-531.452264012074,225.442360937717,-469.721537564217,98.7137102492802,217.006978377577,-1393.1694631981
-476.084412089791,182.368243894116,-444.447459943247,775.667168668499,-24.4430837477448,-1719.35171798907
-389.452907707714,110.486066547304,-369.784623917976,554.091550105791,-354.054092527806,-1849.82997252946
-303.002197571373,-5.00865491999203,-296.289403166952,966.056096101485,-645.61201721994,-2233.26461171833
-31.2364776116801,-98.1307208751805,-44.6232358212285,2208.90171360543,-1314.65030856758,-3847.59796348231
59.044819293944,-226.691424786763,29.6629704757973,2709.2830144416,-3044.06578366797,-5966.29656441976
76.8994034278717,-270.63391978263,74.9109537662687,3178.59458589954,-4534.19184830047,-8688.59245930459
